书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者,用户标签,出版社
https://book.douban.com/subject/2183420/,https://img1.doubanio.com/view/subject/s/public/s2648629.jpg,生物信息学算法导论, ,8.6,56人,N.C.琼斯 / 第1版 (2007年7月1日) / 2007-7 / 45.0,这是一本关于生物信息学算法和计算思想的导论性教科书，原著由国际上的权威学者撰写，经国内知名专家精心翻译为中文，系统介绍推动生物信息学不断进步的算法原理。全书... ,N.C.琼斯,算法&生物&计算机&科研&programming&科学&机器学习&软件开发,第1版 (2007年7月1日)
https://book.douban.com/subject/25894685/,https://img9.doubanio.com/view/subject/s/public/s27345094.jpg,啊哈!算法, ,7.7,549人,啊哈磊 / 人民邮电出版社 / 2014-6-1 / 45.00元,暂无,啊哈磊,算法&编程&计算机&数据结构与算法&计算机科学&程序员&有趣&科普,人民邮电出版社
https://book.douban.com/subject/35479859/,https://img9.doubanio.com/view/subject/s/public/s33911885.jpg,用Python学数学, ,暂无,少于10人,[美] 彼得·法雷尔 / 严开 / 人民邮电出版社 / 2021-6 / 109.80元,本书向读者展示如何利用编程来让数学学习变得有意义并且充满乐趣。读者在探索代数学、几何学、三角学、矩阵和元胞自动机等领域的关键数学概念时，将学会在Python... ,彼得·法雷尔,数学&Python&python&编程&算法&数学分析&2021&计算机科学,人民邮电出版社
https://book.douban.com/subject/30323938/,https://img2.doubanio.com/view/subject/s/public/s29867312.jpg,数据结构与算法：python语言实现,Python语言实现,6.4,58人,迈克尔.·T·古德里奇、罗伯托·塔玛西亚、迈克尔·H·戈德瓦瑟 / 张晓、赵晓南 / 机械工业出版社 / 2018-9 / 109.00元,本书采用Python语言讨论数据结构和算法，详细讲解其设计、分析与实现过程，是一本内容全面且特色鲜明的教材。书中将面向对象视角贯穿始终，充分利用Python... ,迈克尔.·T·古德里奇&罗伯托·塔玛西亚&迈克尔·H·戈德瓦瑟,数据结构与算法&python&算法&Python&数据结构&计算机&编程&计算机科学,机械工业出版社
https://book.douban.com/subject/30547794/,https://img2.doubanio.com/view/subject/s/public/s32273181.jpg,改变未来的九大算法, ,7.5,108人,【美】约翰·麦考密克(John MacCormick) / 管策 / 中信出版社 / 2019-2 / 68.00元,暂无,约翰·麦考密克,计算机&科普&算法&科技&美国&互联网&2019&计算机科学,中信出版社
https://book.douban.com/subject/34809689/,https://img9.doubanio.com/view/subject/s/public/s33467335.jpg,强化学习（第2版）, ,8.4,93人,【加】Richard S. Sutton（理查德·桑顿）、【美】Andrew G. Barto（安德鲁·巴图） 著 / 俞凯 等 / 电子工业出版社 / 2019-9 / 168.00元,《强化学习（第2版）》作为强化学习思想的深度解剖之作，被业内公认为是一本强化学习基础理论的经典著作。它从强化学习的基本思想出发，深入浅出又严谨细致地介绍了马... ,Richard S. Sutton&Andrew G. Barto[安德鲁·巴图] 著,机器学习&人工智能&计算机&计算机科学&算法&大数据&CS,电子工业出版社
https://book.douban.com/subject/34465629/,https://img2.doubanio.com/view/subject/s/public/s33510061.jpg,算法竞赛入门到进阶, ,暂无,少于10人,罗勇军、郭卫斌 / 清华大学出版社 / 2019-8 / 59.80元,本书是算法竞赛的入门和进阶教材，包括算法思路、模板代码、知识体系、赛事相关等内容。本书把竞赛常用的知识点和竞赛题结合起来，讲解清晰、透彻，帮助初学者建立自信... ,罗勇军&郭卫斌,算法&ACM&数据结构与算法分析&编程&数据结构,清华大学出版社
https://book.douban.com/subject/5975393/,https://img1.doubanio.com/view/subject/s/public/s4632689.jpg,矩阵计算, ,9.3,51人,Gene H.Golub、Charles F.Van Loan / 袁亚湘 / 人民邮电出版社 / 2011-3-1 / 89.00元,本书是国际上数值计算方面的权威著作，有“圣经”之称。被美国加州大学、斯坦福大学、华盛顿大学、芝加哥大学、中国科学院研究生院等很多世界知名学府用作相关课程的教... ,Gene H.Golub&Charles F.Van Loan,数学&线性代数&算法&教材&计算机,人民邮电出版社
https://book.douban.com/subject/33425261/,https://img2.doubanio.com/view/subject/s/public/s32303423.jpg,算法设计 英文版,英文版,暂无,少于10人,[美] 乔恩·克莱因伯格（Jon Kleinberg）  伊娃·塔多斯（éva / 人民邮电出版社 / 2019-5 / 138元,这是一本关于算法设计和分析的教材。本书围绕算法设计进行组织，对每种算法技术选择了多个典型范例进行分析，把算法的理论跟实际存在的问题结合起来，具有很大的启发性... ,乔恩·克莱因伯格[Jon Kleinberg]  伊娃·塔多斯[éva,算法&科学&计算机科学&计算机&网络&IT&Algorithms,人民邮电出版社
https://book.douban.com/subject/26575738/,https://img9.doubanio.com/view/subject/s/public/s28259686.jpg,The Master Algorithm,How the Quest for the Ultimate Learning Machine Will Remake Our World,8.2,87人,Pedro Domingos / Basic Books / 2015-9-22 / USD 29.99,A thought-provoking and wide-ranging exploration of machine learning and the r... ,Pedro Domingos,机器学习&人工智能&AI&科普&计算机&Algorithm&算法&algorithm,Basic Books
https://book.douban.com/subject/3072383/,https://img2.doubanio.com/view/subject/s/public/s29702221.jpg,The Algorithm Design Manual, ,9.1,123人,Steven S Skiena / Springer / 2011-11-14 / GBP 55.07,....The most comprehensive guide to designing practical and efficient algorith... ,Steven S Skiena,算法&algorithm&计算机&计算机科学&Algorithm&编程&programming&CS,Springer
https://book.douban.com/subject/10756419/,https://img9.doubanio.com/view/subject/s/public/s24937624.jpg,Hacker's Delight, ,9.1,23人,Henry S. Warren / Addison-Wesley Professional / 2012-10-5 / USD 59.99,"In Hacker's Delight, Second Edition, Hank Warren once again compiles an irresi... ",Henry S. Warren,算法&计算机&计算机科学&编程&Programming&programming&程序设计&CS,Addison-Wesley Professional
https://book.douban.com/subject/26745780/,https://img9.doubanio.com/view/subject/s/public/s29130656.jpg,数据结构与算法分析,Java语言描述,8.3,86人,韦斯 (Mark Allen Weiss) / 陈越 / 机械工业出版社 / 2016-3-1 / 69.00元,本书是国外数据结构与算法分析方面的经典教材，使用卓越的Java编程语言作为实现工具讨论了数据结构(组织大量数据的方法)和算法分析(对算法运行时间的估计)。本... ,韦斯,算法&Java&数据结构&计算机&计算机科学&数据结构与算法&算法与数据结构&软件开发,机械工业出版社
https://book.douban.com/subject/1737661/,https://img2.doubanio.com/view/subject/s/public/s5645883.jpg,算法设计, ,9.0,109人,[美]克菜因伯格、塔多斯 / 清华大学出版社 / 2006-1 / 68.00元,《大学计算机教育国外著名教材系列:算法设计(影印版)》是近年来关于算法设计和分析的不可多得的优秀教材。《大学计算机教育国外著名教材系列:算法设计(影印版)》... ,克菜因伯格&塔多斯,算法&algorithm&计算机科学&计算机&编程&programming&cs&教材,清华大学出版社
https://book.douban.com/subject/20435906/,https://img2.doubanio.com/view/subject/s/public/s27435531.jpg,傅立叶分析导论, ,9.8,48人,斯坦恩 (Elias M. Stein)、Rami Shakarchi / 世界图书出版公司北京公司 / 2013-1-1 / 59.00元,傅立叶分析导论，ISBN：9787510040559，作者：Elias M·Stein，Rami Shakarchi 著 ,斯坦恩&Rami Shakarchi,数学&英文原版&算法&Analysis&Mathematics&mathematics,世界图书出版公司北京公司
https://book.douban.com/subject/35381195/,https://img9.doubanio.com/view/subject/s/public/s33842976.jpg,机器学习公式详解, ,8.9,33人,谢文睿、秦州 / 人民邮电出版社 / 2021-3-1 / 49.8,周志华老师的《机器学习》（俗称“西瓜书”）是机器学习领域的经典入门教材之一。本书（俗称“南瓜书”）基于Datawhale 成员自学“西瓜书”时记下的笔记编著... ,谢文睿&秦州,机器学习&AI&计算机&计算机科学&算法&深度学习&数学&计算机科学与技术,人民邮电出版社
https://book.douban.com/subject/26821588/,https://img3.doubanio.com/view/subject/s/public/s28827840.jpg,写给大家看的算法书, ,7.6,71人,【日】杉浦 贤 / 绝云 / 电子工业出版社 / 2016-6 / 59.00元,算法这个词对于非计算机从业人士而言，似乎就是晦涩、神秘的代名词。其实，算法在日常生活中随处可见。做饭用的菜谱是一种算法、查字典的方法是一种算法、给期中考试分... ,杉浦 贤,算法&计算机&编程&科普&思维&计算机科学&入门&技术史,电子工业出版社
https://book.douban.com/subject/35658199/,https://img3.doubanio.com/view/subject/s/public/s34038730.jpg,机器学习极简入门, ,暂无,目前无人,李烨 / 图灵丨人民邮电出版社 / 2021-11 / 99.80元,暂无,李烨,机器学习&人工智能&Python&计算机科学&算法&技术,图灵丨人民邮电出版社
https://book.douban.com/subject/4065258/,https://img9.doubanio.com/view/subject/s/public/s6083105.jpg,算法：C语言实现,(第1～4部分)基础知识、数据结构、排序及搜索,8.8,210人,塞奇威克 / 霍红卫 / 机械工业出版社 / 2009-10 / 79.00元,《算法:C语言实现(第1-4部分)基础知识、数据结构、排序及搜索(原书第3版)》细腻讲解计算机算法的C语言实现。全书分为四部分，共16章。包括基本算法分析原... ,塞奇威克,算法&C&数据结构&算法与数据结构&计算机&计算机科学&编程&Algorithm,机械工业出版社
https://book.douban.com/subject/35595757/,https://img2.doubanio.com/view/subject/s/public/s33993862.jpg,机器学习算法竞赛实战, ,,17人,王贺、刘鹏、钱乾 / 图灵｜人民邮电出版社 / 2021-9-13 / 99.8元,本书是算法竞赛领域一本系统介绍竞赛的图书，书中不仅包含竞赛的基本理论知识，还结合多个方向和案例详细阐述了竞赛中的上分思路和技巧。全书分为五部分：第一部分以算... ,王贺&刘鹏&钱乾,机器学习&计算科学&编程&算法&社会学,图灵｜人民邮电出版社
https://book.douban.com/subject/35476571/,https://img2.doubanio.com/view/subject/s/public/s33909131.jpg,权力之治：人工智能时代的算法规制, ,暂无,少于10人,张凌寒 / 上海人民出版社 / 2021-5 / 96,算法正在无形地塑造我们的世界。新闻推送、搜索排名、信用评分、行政决策、甚至审判量刑，都以源源不断的数据驱动的算法深入社会生活的各个角落，成为资源分配者与权力... ,张凌寒,算法&网络治理&人工智能&科学&AI,上海人民出版社
https://book.douban.com/subject/1822197/,https://img3.doubanio.com/view/subject/s/public/s4242490.jpg,Elements of Information Theory, ,8.9,125人,Thomas M. Cover、Joy A. Thomas / Wiley-Blackwell / 2006-7 / GBP 76.50,The latest edition of this classic is updated with new problem sets and materi... ,Thomas M. Cover&Joy A. Thomas,信息论&数学&计算机科学&计算机&Theory&算法&CS&教材,Wiley-Blackwell
https://book.douban.com/subject/3837355/,https://img3.doubanio.com/view/subject/s/public/s3914160.jpg,密码学原理与实践, ,7.7,42人,[加]Douglas R.Stinson / 冯登国 / 电子工业出版社 / 2009年 / 55.00元,"冯登国(FENG Dengguo,1965.5~), 现为中国科学院软件所研究员、博士生导师，信息安全国家重点实验室主任，国家计算机网络入侵防范中心主任，国... ",Douglas R.Stinson,密码学&计算机&信息安全&算法&密码&教材&安全&数学,电子工业出版社
https://book.douban.com/subject/30416291/,https://img1.doubanio.com/view/subject/s/public/s29909578.jpg,AI极简经济学, ,7.3,316人,阿杰伊·阿格拉沃尔、乔舒亚·甘斯、阿维·戈德法布 / 闾佳 / 博集天卷 | 湖南科学技术出版社 / 2018-12 / 58.00,暂无,阿杰伊·阿格拉沃尔&乔舒亚·甘斯&阿维·戈德法布,人工智能&AI&经济学&大数据&经济&科普&新经济&金融,博集天卷 | 湖南科学技术出版社
https://book.douban.com/subject/3753486/,https://img1.doubanio.com/view/subject/s/public/s3846159.jpg,算法技术手册,Algorithms in a Nutshell(影印版),9.2,23人,[美]海涅曼 (Heineman.G.T.)、[美]波利切 (Pollice.G.)、[美]塞克欧 (Selkow.S.) / 东南大学出版社 / 2009-4 / 58.00元,创造稳定的软件需要有效的算法，但是程序设计者们很少能在问题出现之前就想到。《算法技术手册(影印版)》描述了现有的可以解决多种问题的算法，并且能够帮助你根据需... ,海涅曼&波利切&塞克欧,算法&programming&计算机&编程&O&#39;Reilly&英文原版&CS&计算机技术,东南大学出版社
https://book.douban.com/subject/35134991/,https://img1.doubanio.com/view/subject/s/public/s33684179.jpg,集成学习：基础与算法, ,9.2,21人,周志华 / 李楠 / 电子工业出版社 / 2020-8-1 / 89.00元,暂无,周志华,机器学习&人工智能&计算机&数据科学&算法&数学&计算机组成原理&编程,电子工业出版社
https://book.douban.com/subject/33419792/,https://img1.doubanio.com/view/subject/s/public/s32320568.jpg,数据结构与算法分析 C语言描述（原书第2版）典藏版, ,9.1,17人,[美] 马克·艾伦·维斯（Mark.Allen.Weiss） / 冯舜玺 / 机械工业出版社 / 2019-4-1 / 79.00,"本书是国外数据结构与算法分析方面的标准教材,介绍了数据结构(大量数据的组织方法)以及算法分析(算法运行时间的估算)。本书的编写目标是同时讲授好的程序设计和算... ",马克·艾伦·维斯,算法&数据结构&计算机&数据结构与算法&计算机科学&計算機&C/C++&C,机械工业出版社
https://book.douban.com/subject/1188923/,https://img2.doubanio.com/view/subject/s/public/s7654162.jpg,图论导引,（英文版·第2版）,9.2,24人,[美] Douglas B.West / 机械工业出版社 / 2004-10 / 59.00元,图论在计算科学、社会科学和自然科学等各个领域都有广泛应用。本书是本科生或研究生一学期或两学期的图论课程教材。全书力求保持按证明的难度和算法的复杂性循序渐进的... ,Douglas B.West,图论&数学&计算机&算法&英文原版&Mathematics&Math&英文版,机械工业出版社
https://book.douban.com/subject/26279954/,https://img3.doubanio.com/view/subject/s/public/s27955890.jpg,知识的边界, ,6.9,817人,[美] 戴维·温伯格 / 胡泳、高美 / 山西人民出版社 / 2014-12-1 / 42.00元,暂无,戴维·温伯格,互联网&思维&知识&大数据&社会学&科普&网络生活&美国,山西人民出版社
https://book.douban.com/subject/5952531/,https://img2.doubanio.com/view/subject/s/public/s4615363.jpg,神经网络与机器学习（原书第3版）, ,8.1,136人,[加] Simon Haykin / 申富饶、徐烨、郑俊、晁静 / 机械工业出版社 / 2011-3 / 79.00元,神经网络是计算智能和机器学习的重要分支，在诸多领域都取得了很大的成功。在众多神经网络著作中，影响最为广泛的是Simon Haykin的《神经网络原理》（第3... ,Simon Haykin,神经网络&机器学习&人工智能&计算机&AI&计算机科学&算法&数据挖掘,机械工业出版社
https://book.douban.com/subject/35170836/,https://img2.doubanio.com/view/subject/s/public/s33701292.jpg,计算机程序设计艺术：MMIX增补, ,暂无,少于10人,[德] 马丁·鲁克特 / 江志强、黄志斌 / 人民邮电出版社 / 2020-9-10 / 159,《计算机程序设计艺术》系列被公认为计算机科学领域的权威之作，深入阐述了程序设计理论，对计算机领域的发展有着极为深远的影响．MMIX 是新一代的以 RISC ... ,马丁·鲁克特,计算机&算法,人民邮电出版社
https://book.douban.com/subject/26315799/,https://img9.doubanio.com/view/subject/s/public/s27997666.jpg,最优状态估计,卡尔曼、H∞及非线性滤波,9.3,17人,[美] D. 西蒙 / 张勇刚、李宁、奔粤阳 / 国防工业出版社 / 2013-5-1 / 68.00元,《最优状态估计——卡尔曼H∞及非线性滤波》共分为四个部分，全面介绍了最优状态估计的理论和方法。第1部分为基础知识，回顾了线性系统、概率论和随机过程相关知识，... ,D. 西蒙,最优化&算法&数学&系统科学,国防工业出版社
https://book.douban.com/subject/32690692/,https://img9.doubanio.com/view/subject/s/public/s31581095.jpg,Ethnography for a Data-Saturated World, ,暂无,少于10人,Manchester University Press / 2018-10 / £24.99,This edited collection aims to reimagine and extend ethnography for a data-sat... ,Manchester University Press,量化&算法&大数据&STS,Manchester University Press
https://book.douban.com/subject/6394906/,https://img1.doubanio.com/view/subject/s/public/s24945349.jpg,Taming Text,"How to Find, Organize, and Manipulate It",8.0,14人,"Grant S. Ingersoll、Thomas S. Morton、,Andrew L. Farris / Manning Publications / 2013-1-24 / USD 44.99",It is no secret that the world is drowning in text and data. This causes real ... ,"Grant S. Ingersoll&Thomas S. Morton&,Andrew L. Farris",计算机&IR&数据挖掘&NLP&计算机科学&Programming,Manning Publications
https://book.douban.com/subject/10606626/,https://img2.doubanio.com/view/subject/s/public/s9064013.jpg,组合数学（原书第5版）, ,9.3,97人,[美] Richard A. Brualdi / 冯速 / 机械工业出版社 / 2012-5 / 69.00元,本书是系统阐述组合数学基础、理论、方法和实例的优秀教材，出版三十多年来多次改版，被MIT、哥伦比亚大学、UIUC、威斯康星大学等众多国外高校采用，对国内外组... ,Richard A. Brualdi,数学&组合数学&计算机科学&计算机&算法&离散数学&CS&计算机技术,机械工业出版社
https://book.douban.com/subject/20962468/,https://img9.doubanio.com/view/subject/s/public/s29274025.jpg,Elements of Programming Interviews,The Insiders' Guide,9.5,39人,Adnan Aziz、Tsung-Hsien Lee、Amit Prakash / CreateSpace Independent Publishing Platform / 2012-10-11 / USD 39.95,暂无,Adnan Aziz&Tsung-Hsien Lee&Amit Prakash,面试&算法&Programming&编程&计算机&algorithm&计算机技术&计算机科学,CreateSpace Independent Publishing Platform
https://book.douban.com/subject/34788903/,https://img2.doubanio.com/view/subject/s/public/s33453083.jpg,知识图谱：方法、实践与应用, ,6.8,77人,王昊奋、漆桂林、陈华钧 主编 / 电子工业出版社 / 2019-8 / 118.00元,知识图谱是较为典型的多学科交叉领域，涉及知识工程、自然语言处理、机器学习、图数据库等多个领域。《知识图谱：方法、实践与应用》系统地介绍知识图谱涉及的关键技术... ,王昊奋&漆桂林&陈华钧 主编,人工智能&计算机&算法&NLP&互联网&想读的书,电子工业出版社
https://book.douban.com/subject/26413096/,https://img9.doubanio.com/view/subject/s/public/s28107295.jpg,并行算法设计与性能优化, ,7.7,33人,刘文志 / 机械工业出版社 / 2015-5 / 59.00 元,本书主要介绍并行计算相关的算法的设计和并行计算的性能优化技巧，涵盖现代处理器的特性、衡量程序性能的方法、串行代码性能优化、并行编程模型及其环境、并行算法设计... ,刘文志,并行计算&计算机&并发&程序设计&体系结构&编程&算法&并行,机械工业出版社
https://book.douban.com/subject/26148763/,https://img9.doubanio.com/view/subject/s/public/s27637475.jpg,计算的本质,深入剖析程序和计算机,8.6,227人,[英] Tom Stuart / 张伟 / 人民邮电出版社 / 2014-11 / 69.00元,《计算的本质：深入剖析程序和计算机》借助Ruby全面介绍计算理论和编程语言的设计。作者注重实用性，不仅尽量抛开复杂难懂的数学符号，而且特别选用简单快捷的编程... ,Tom Stuart,计算机科学&计算机&计算理论&编程&ruby&算法&思维&CS,人民邮电出版社
https://book.douban.com/subject/1400498/,https://img1.doubanio.com/view/subject/s/public/s26597278.jpg,C语言名题精选百则技巧篇, ,9.0,56人,冼镜光 / 机械工业出版社 / 2005-7 / 44.00元,《C语言名题精选百则》(技巧篇)收集了100则C语言程序设计题，共分9类。第一类比较简单，主要希望读者了解到《C语言名题精选百则》(技巧篇)的题目、解法与其... ,冼镜光,C语言&C&编程&算法&计算机&C/C++&程序设计&经典,机械工业出版社
https://book.douban.com/subject/10532356/,https://img3.doubanio.com/view/subject/s/public/s8976830.jpg,进化算法的模式、涌现与困难性研究, ,暂无,少于10人,2012-2 / 55.00元,暂无,2012-2,算法&非线性&计算机科学&数学&2012, 
https://book.douban.com/subject/2162225/,https://img1.doubanio.com/view/subject/s/public/s2941088.jpg,离散数学, ,9.3,42人,多西 / 章炯民、王新伟、曹立 / 机械工业 / 2007-6 / 55.00元,暂无,多西,离散数学&数学&计算机&计算机科学&算法&经典&逻辑&CS,机械工业
https://book.douban.com/subject/26365491/,https://img3.doubanio.com/view/subject/s/public/s28047380.jpg,程序是怎样跑起来的, ,8.0,738人,[日] 矢泽久雄 / 李逢俊 / 人民邮电出版社 / 2015-4 / 39.00元,本书从计算机的内部结构开始讲起，以图配文的形式详细讲解了二进制、内存、数据压缩、源文件和可执行文件、操作系统和应用程序的关系、汇编语言、硬件控制方法等内容，... ,矢泽久雄,计算机&计算机科学&编程&计算机组成原理&科普&计算机系统&初级&好书，值得一读,人民邮电出版社
https://book.douban.com/subject/11749470/,https://img9.doubanio.com/view/subject/s/public/s18638946.jpg,The Audit Society, ,暂无,目前无人,"Power, Michael / Oxford University Press / 1999-10 / $ 56.50",Since the early 1980s there has been an explosion of auditing activity in the ... ,"Power, Michael",量化&算法&审计&大数据&STS,Oxford University Press
https://book.douban.com/subject/1910326/,https://img9.doubanio.com/view/subject/s/public/s2170174.jpg,编程珠玑, ,9.2,410人,Jon Bentley / 人民邮电出版社 / 2006-11 / 28.0,《编程珠玑》第一版是我早期职业生涯中阅读过的对我影响较大的书籍之一，在书中首次接触到的很多观点都让我长期受益。作者在这一版本中做了重要更新，新增加的很多例子... ,Jon Bentley,编程&算法&计算机&programming&程序设计&经典&计算机科学&algorithm,人民邮电出版社
https://book.douban.com/subject/2868285/,https://img9.doubanio.com/view/subject/s/public/s11199705.jpg,Planning Algorithms, ,9.3,22人,Steven M. LaValle / ‎ Cambridge University Press / 2006-5-29 / GBP 50.99,This book presents a unified treatment of many different kinds of planning alg... ,Steven M. LaValle,算法&Algorithms&计算机科学&数学&计算机&专业书籍,‎ Cambridge University Press
https://book.douban.com/subject/26302533/,https://img1.doubanio.com/view/subject/s/public/s27984539.jpg,编程珠玑（第2版•修订版）, ,8.4,279人,[美] Jon Bentley 乔恩•本特利 / 黄倩、钱丽艳 / 人民邮电出版社 / 2014-12 / 39,暂无,Jon Bentley 乔恩•本特利,算法&编程&计算机&计算机科学&程序设计&经典&软件开发&编程思想,人民邮电出版社
https://book.douban.com/subject/27025478/,https://img9.doubanio.com/view/subject/s/public/s29705334.jpg,趣题学算法, ,暂无,少于10人,徐子珊 / 人民邮电出版社 / 2017-4,暂无,徐子珊,算法&编程&CS&C/C++&程序设计,人民邮电出版社
https://book.douban.com/subject/5252170/,https://img1.doubanio.com/view/subject/s/public/s4462767.jpg,信息检索导论, ,9.1,271人,Christopher D.Manning、Hinrich Schütze、Prabhakar Raghavan / 王斌 / 人民邮电出版社 / 2010-8 / 69.00元,封面图片为英国伯明翰塞尔福瑞吉百货大楼，其极具线条感的轮廓外型优美，犹如水波的流动。其外表悬挂了1.5万个铝碟，创造出一种极具现代气息的纹理装饰效果，有如夜... ,Christopher D.Manning&Hinrich Schütze&Prabhakar Raghavan,信息检索&搜索引擎&数据挖掘&IR&计算机&算法&计算机科学,人民邮电出版社
https://book.douban.com/subject/2038862/,https://img3.doubanio.com/view/subject/s/public/s10457290.jpg,柔性字符串匹配, ,8.3,53人,纳瓦罗 / 中科院计算所网络信息安全研究组 / 电子工业 / 2007-3 / 38.00元,本书是一本不可多得的字符串匹配方面的专业书籍。书中对串匹配问题进行了系统化的分类，从实际效果出发，着重详细介绍了串匹配领域内效果最好的若干种算法。并且给出了... ,纳瓦罗,算法&计算机&编程&Algorithm&计算机科学&搜索引擎,电子工业
https://book.douban.com/subject/26962516/,https://img1.doubanio.com/view/subject/s/public/s29306497.jpg,Dynamic Programming for Coding Interviews,A Bottom-Up approach to problem solving,暂无,少于10人,Meenakshi、Kamal Rawat / Notion Press / 2017-1-16 / USD 9.50,I wanted to compute 80th term of the Fibonacci series. I wrote the rampant rec... ,Meenakshi&Kamal Rawat,计算机&算法&面试&m&Algorithm,Notion Press
https://book.douban.com/subject/35128407/,https://img2.doubanio.com/view/subject/s/public/s33695011.jpg,真实世界的算法：初学者指南, ,暂无,少于10人,[希] 帕诺斯•卢里达斯（Panos Louridas） / 王刚 / 机械工业出版社 / 2020-7-1 / 99元,暂无,帕诺斯•卢里达斯,算法&计算机&科技,机械工业出版社
https://book.douban.com/subject/1116431/,https://img2.doubanio.com/view/subject/s/public/s5687571.jpg,计算机算法, ,9.1,32人,Baase / 高等教育出版社 / 2001-7-1 / 39.5,本书的主要内容包括三部分，一是介绍了如何用算法解决在计算机应用中经常出现的现实问题，二是介绍了计算复杂性的基本原理与技术，最后讲解了NP-完备性问题及并行算... ,Baase,算法&计算机&数据结构与算法&编程&计算机科学&教材&英文原版,高等教育出版社
https://book.douban.com/subject/2377310/,https://img9.doubanio.com/view/subject/s/public/s5886086.jpg,C专家编程, ,9.2,2054人,[美] Peter Van Der Linden / 徐波 / 人民邮电出版社 / 2008-2 / 45.00元,暂无,Peter Van Der Linden,C语言&编程&计算机&c&C/C++&C&程序设计&programming,人民邮电出版社
https://book.douban.com/subject/2035809/,https://img1.doubanio.com/view/subject/s/public/s2349297.jpg,算法设计, ,8.4,187人,Jon Kleinberg、Éva Tardos / 张立昂、屈婉玲 / 清华大学出版社 / 2007-3-1 / 75.00元,算法设计，ISBN：9787302143352，作者：（美）克林伯格（Kleinberg，J.），（）塔多斯（Tardos，E.） 著，张立昂，屈婉玲 译 ,Jon Kleinberg&Éva Tardos,算法&计算机&Algorithm&计算机科学&编程&算法、数据结构&Programming&教材,清华大学出版社
https://book.douban.com/subject/35591269/,https://img3.doubanio.com/view/subject/s/public/s34066330.jpg,"Introduction to Algorithms, fourth edition", ,暂无,目前无人,Thomas H. Cormen、Charles E. Leiserson、Ronald L. Rivest、Clifford Stein / The MIT Press / 2022-3-22 / USD 135.00,"A comprehensive update of the leading algorithms text, with new material on ma... ",Thomas H. Cormen&Charles E. Leiserson&Ronald L. Rivest&Clifford Stein,算法&计算机科学&CS&英文&实用&2022,The MIT Press
https://book.douban.com/subject/1914766/,https://img9.doubanio.com/view/subject/s/public/s5788484.jpg,离散数学,基础与提高,9.5,34人,László Lovász、József Pelikán、Katalin Vesztergombi / 清华大学出版社 / 2006-9 / 39.00元,暂无,László Lovász&József Pelikán&Katalin Vesztergombi,离散数学&数学&计算机科学&教材&科普,清华大学出版社
https://book.douban.com/subject/5904145/,https://img9.doubanio.com/view/subject/s/public/s4589075.jpg,The Design of Approximation Algorithms, ,8.9,17人,David P. Williamson、David B. Shmoys / Cambridge University Press / 2011-4-26 / GBP 51.99,"Discrete optimization problems are everywhere, from traditional operations res... ",David P. Williamson&David B. Shmoys,算法&计算机科学&数学&计算机&编程&Optimization&计算机技术,Cambridge University Press
https://book.douban.com/subject/27072616/,https://img9.doubanio.com/view/subject/s/public/s29661526.jpg,大數據的傲慢與偏見,一個「圈內數學家」對演算法霸權的警告與揭發,7.1,24人,Cathy O’Neil / 許瑞宋 / 大寫出版,暂无,Cathy O’Neil,大数据&科技&互联网&算法&繁体&台湾&社科&社会学,大寫出版
https://book.douban.com/subject/30358716/,https://img2.doubanio.com/view/subject/s/public/s29902771.jpg,无处不在的算法, ,,10人,[德]贝特霍尔德·弗金、赫尔穆特·阿尔特 / 机械工业出版社 / 2018-1-1,本书以简单易懂的写作风格，通过解决现实世界常见的问题来介绍各种算法技术，揭示了算法的设计与分析思想。全书共有41章，分为四大部分，图文并茂，把各种算法的核心... ,贝特霍尔德·弗金&赫尔穆特·阿尔特,算法&计算机&计算机科学&CS&科学文化&数学文化&akb,机械工业出版社
https://book.douban.com/subject/34893418/,https://img2.doubanio.com/view/subject/s/public/s33637491.jpg,The Ethical Algorithm,The Science of Socially Aware Algorithm Design,,10人,Michael Kearns、Aaron Roth / Oxford University Press / 2019-11,"Over the course of a generation, algorithms have gone from mathematical abstra... ",Michael Kearns&Aaron Roth,AI&算法&计算机&计算机科学&软件开发&英文&程序设计&教材,Oxford University Press
https://book.douban.com/subject/30364619/,https://img2.doubanio.com/view/subject/s/public/s33716693.jpg,python学习手册（原书第5版）, ,8.0,82人,马克·卢茨 / 秦鹤、林明 / 机械工业出版社 / 2018-10 / 219.00元,如果你想动手编写高效、高质量并且很容易与其他语言和工具集成的代码，本书将快速地帮助你利用Python提高效率。本书基于Python专家的流程培训课程编写，内... ,马克·卢茨,Python&python&编程&计算机&计算机科学&工具&算法&計算機,机械工业出版社
https://book.douban.com/subject/2338416/,https://img1.doubanio.com/view/subject/s/public/s24550057.jpg,数据结构与算法分析, ,,20人,Frank.M.Carrano / 金名 / 清华大学出版社 / 2007-11 / 98.00元,“数据结构”是计算机专业的基础与核心课程之一，Java是现今一种热门的语言。本书在编写过程中特别考虑到了面向对象程序设计（OOP）的思想与Java语言的特性... ,Frank.M.Carrano,数据结构&算法&java&计算机&编程&软件开发&设计&计算机技术,清华大学出版社
